Algorithm,Run_Index,Time_Enc_s,Time_Dec_s,NPCR_percent,UACI_percent,Entropy,Corr_Hor,Corr_Ver,Corr_Diag
Chaos Bit Shuffling (MATLAB* - Opt),48,0.26510500,0.20333800,99.597168,33.528065,7.996615,0.008377,0.011037,-0.015786
Chaos Bit Shuffling (MATLAB* - Opt),49,0.26639500,0.20502800,99.597168,33.528065,7.996615,0.011960,-0.007994,0.001767
Chaos Bit Shuffling (MATLAB* - Opt),50,0.26639900,0.20370100,99.597168,33.528065,7.996615,-0.012564,0.019668,0.012084
Chaos Bit Shuffling (MATLAB* - Opt),51,0.26551400,0.20505400,99.597168,33.528065,7.996615,-0.000143,0.016101,-0.020451
Chaos Bit Shuffling (MATLAB* - Opt),52,0.26638900,0.20482600,99.597168,33.528065,7.996615,0.011386,-0.000817,0.002121
Chaos Bit Shuffling (MATLAB* - Opt),53,0.26532800,0.20318400,99.597168,33.528065,7.996615,0.032910,0.005321,0.014908
Chaos Bit Shuffling (MATLAB* - Opt),54,0.26531100,0.20329400,99.597168,33.528065,7.996615,-0.008928,0.017624,0.002315
Chaos Bit Shuffling (MATLAB* - Opt),55,0.26559000,0.20247600,99.597168,33.528065,7.996615,-0.009869,-0.008653,0.012621
Chaos Bit Shuffling (MATLAB* - Opt),56,0.26523800,0.20322200,99.597168,33.528065,7.996615,0.007436,-0.012266,-0.018191
Chaos Bit Shuffling (MATLAB* - Opt),57,0.26561700,0.20400200,99.597168,33.528065,7.996615,0.001769,-0.010183,0.013761
Chaos Bit Shuffling (MATLAB* - Opt),58,0.26872400,0.20771000,99.597168,33.528065,7.996615,0.020936,0.003836,0.001854
Chaos Bit Shuffling (MATLAB* - Opt),59,0.26781200,0.20548100,99.597168,33.528065,7.996615,-0.009529,0.018804,-0.000315
Chaos Bit Shuffling (MATLAB* - Opt),60,0.26767700,0.20533200,99.597168,33.528065,7.996615,0.009971,0.035643,0.002424
Chaos Bit Shuffling (MATLAB* - Opt),61,0.26622100,0.20336000,99.597168,33.528065,7.996615,-0.003741,0.036410,-0.028806
Chaos Bit Shuffling (MATLAB* - Opt),62,0.26623200,0.20371000,99.597168,33.528065,7.996615,0.029159,-0.004748,-0.012965
Chaos Bit Shuffling (MATLAB* - Opt),63,0.26621300,0.20336500,99.597168,33.528065,7.996615,-0.014503,0.007883,-0.012275
Chaos Bit Shuffling (MATLAB* - Opt),64,0.26889500,0.20564800,99.597168,33.528065,7.996615,-0.006453,0.024895,-0.030853
Chaos Bit Shuffling (MATLAB* - Opt),65,0.29729300,0.21157000,99.597168,33.528065,7.996615,0.003919,0.009134,0.006354
Chaos Bit Shuffling (MATLAB* - Opt),66,0.26671600,0.20439100,99.597168,33.528065,7.996615,0.002961,0.015727,-0.028173
Chaos Bit Shuffling (MATLAB* - Opt),67,0.26541400,0.20338100,99.597168,33.528065,7.996615,0.001743,0.009793,0.024603
Chaos Bit Shuffling (MATLAB* - Opt),68,0.26609700,0.20406600,99.597168,33.528065,7.996615,0.019606,0.007217,-0.016973
Chaos Bit Shuffling (MATLAB* - Opt),69,0.26530300,0.20434300,99.597168,33.528065,7.996615,-0.005110,-0.001160,-0.014803
Chaos Bit Shuffling (MATLAB* - Opt),70,0.26662700,0.20493400,99.597168,33.528065,7.996615,0.005228,0.011567,-0.002769
Chaos Bit Shuffling (MATLAB* - Opt),71,0.26893500,0.20551400,99.597168,33.528065,7.996615,-0.023407,0.006276,-0.002687
Chaos Bit Shuffling (MATLAB* - Opt),72,0.26727800,0.20508600,99.597168,33.528065,7.996615,-0.002063,0.006040,0.035874
Chaos Bit Shuffling (MATLAB* - Opt),73,0.26760400,0.20642700,99.597168,33.528065,7.996615,-0.005575,-0.000665,0.001421
Chaos Bit Shuffling (MATLAB* - Opt),74,0.26494100,0.20354900,99.597168,33.528065,7.996615,-0.001797,0.010199,-0.011123
Chaos Bit Shuffling (MATLAB* - Opt),75,0.26492700,0.20286500,99.597168,33.528065,7.996615,0.009687,0.025463,0.003235
Chaos Bit Shuffling (MATLAB* - Opt),76,0.26399500,0.20291900,99.597168,33.528065,7.996615,0.004629,-0.000287,0.003142
Chaos Bit Shuffling (MATLAB* - Opt),77,0.26563500,0.20418200,99.597168,33.528065,7.996615,0.004829,-0.000709,0.018753
Chaos Bit Shuffling (MATLAB* - Opt),78,0.26543100,0.20301700,99.597168,33.528065,7.996615,-0.000285,-0.033050,0.009667
Chaos Bit Shuffling (MATLAB* - Opt),79,0.26605300,0.20379200,99.597168,33.528065,7.996615,-0.022219,0.017965,-0.015216
Chaos Bit Shuffling (MATLAB* - Opt),80,0.26473500,0.20393400,99.597168,33.528065,7.996615,-0.031093,-0.021088,-0.047020
Chaos Bit Shuffling (MATLAB* - Opt),81,0.26735900,0.20552100,99.597168,33.528065,7.996615,0.012093,0.009062,-0.006453
Chaos Bit Shuffling (MATLAB* - Opt),82,0.26736900,0.20376100,99.597168,33.528065,7.996615,0.000350,0.025311,-0.005330
Chaos Bit Shuffling (MATLAB* - Opt),83,0.26641200,0.20352500,99.597168,33.528065,7.996615,-0.003426,-0.002140,-0.001157
Chaos Bit Shuffling (MATLAB* - Opt),84,0.26786100,0.20527300,99.597168,33.528065,7.996615,-0.048428,-0.002656,-0.004173
Chaos Bit Shuffling (MATLAB* - Opt),85,0.26762200,0.20337100,99.597168,33.528065,7.996615,-0.012790,0.011909,-0.015573
Chaos Bit Shuffling (MATLAB* - Opt),86,0.26509400,0.20272200,99.597168,33.528065,7.996615,0.004961,-0.002485,-0.010359
Chaos Bit Shuffling (MATLAB* - Opt),87,0.26461900,0.20270900,99.597168,33.528065,7.996615,0.002661,-0.006689,0.004056
Chaos Bit Shuffling (MATLAB* - Opt),88,0.26744000,0.20530800,99.597168,33.528065,7.996615,0.001133,0.016490,-0.024888
Chaos Bit Shuffling (MATLAB* - Opt),89,0.26898700,0.20600300,99.597168,33.528065,7.996615,-0.012857,0.009781,0.001940
Chaos Bit Shuffling (MATLAB* - Opt),90,0.26693300,0.20511700,99.597168,33.528065,7.996615,-0.000462,-0.001554,0.006224
Chaos Bit Shuffling (MATLAB* - Opt),91,0.26576500,0.20422200,99.597168,33.528065,7.996615,0.018577,0.012728,-0.007264
Chaos Bit Shuffling (MATLAB* - Opt),92,0.26636400,0.20478200,99.597168,33.528065,7.996615,-0.007287,-0.005265,0.033112
Chaos Bit Shuffling (MATLAB* - Opt),93,0.26583400,0.20431800,99.597168,33.528065,7.996615,0.010694,0.005440,0.016414
Chaos Bit Shuffling (MATLAB* - Opt),94,0.26516100,0.20324400,99.597168,33.528065,7.996615,0.008303,0.010808,-0.012615
Chaos Bit Shuffling (MATLAB* - Opt),95,0.26537300,0.20420400,99.597168,33.528065,7.996615,0.011491,0.015699,0.004327
Chaos Bit Shuffling (MATLAB* - Opt),96,0.26711100,0.20342100,99.597168,33.528065,7.996615,0.003938,-0.006654,0.001054
Chaos Bit Shuffling (MATLAB* - Opt),97,0.26604900,0.20359000,99.597168,33.528065,7.996615,0.032425,-0.015100,-0.011117
Chaos Bit Shuffling (MATLAB* - Opt),98,0.26456900,0.20283300,99.597168,33.528065,7.996615,0.001733,0.006536,-0.010778
Chaos Bit Shuffling (MATLAB* - Opt),99,0.26601100,0.20436500,99.597168,33.528065,7.996615,0.015510,-0.002379,-0.012790
Chaos Bit Shuffling (MATLAB* - Opt),100,0.26518800,0.20268400,99.597168,33.528065,7.996615,0.000961,0.010619,0.017265
Hyperchaotic and 2D Sensing (MATLAB*),1,0.02007500,0.00199600,99.681091,33.469705,7.996667,-0.004390,0.006693,0.004137
Hyperchaotic and 2D Sensing (MATLAB*),2,0.02009800,0.00205800,99.681091,33.469705,7.996667,0.001903,0.012076,-0.003440
Hyperchaotic and 2D Sensing (MATLAB*),3,0.02023700,0.00198300,99.681091,33.469705,7.996667,-0.005873,-0.001814,0.003029
Hyperchaotic and 2D Sensing (MATLAB*),4,0.02032300,0.00198100,99.681091,33.469705,7.996667,-0.004377,-0.003994,-0.014778
Hyperchaotic and 2D Sensing (MATLAB*),5,0.02066400,0.00202700,99.681091,33.469705,7.996667,-0.011752,-0.005940,0.004132
Hyperchaotic and 2D Sensing (MATLAB*),6,0.02016200,0.00199000,99.681091,33.469705,7.996667,-0.013135,-0.012285,-0.014362
Hyperchaotic and 2D Sensing (MATLAB*),7,0.01992600,0.00197100,99.681091,33.469705,7.996667,-0.026027,-0.022200,-0.003731
Hyperchaotic and 2D Sensing (MATLAB*),8,0.02032500,0.00197100,99.681091,33.469705,7.996667,0.005528,0.004382,0.006630
Hyperchaotic and 2D Sensing (MATLAB*),9,0.02017900,0.00197600,99.681091,33.469705,7.996667,-0.013522,0.001810,-0.001747
Hyperchaotic and 2D Sensing (MATLAB*),10,0.02026700,0.00197200,99.681091,33.469705,7.996667,-0.008465,-0.019519,-0.019326
Hyperchaotic and 2D Sensing (MATLAB*),11,0.02015600,0.00204100,99.681091,33.469705,7.996667,-0.022695,-0.019687,0.002777
Hyperchaotic and 2D Sensing (MATLAB*),12,0.02035000,0.00196900,99.681091,33.469705,7.996667,-0.011344,0.002243,-0.013345
Hyperchaotic and 2D Sensing (MATLAB*),13,0.02017500,0.00207000,99.681091,33.469705,7.996667,-0.012604,0.012347,-0.004508
Hyperchaotic and 2D Sensing (MATLAB*),14,0.02000100,0.00199000,99.681091,33.469705,7.996667,0.007341,0.002740,-0.003231
Hyperchaotic and 2D Sensing (MATLAB*),15,0.02019800,0.00198000,99.681091,33.469705,7.996667,-0.011054,0.014695,0.010215
Hyperchaotic and 2D Sensing (MATLAB*),16,0.02086700,0.00198900,99.681091,33.469705,7.996667,-0.001544,-0.013562,0.008575
Hyperchaotic and 2D Sensing (MATLAB*),17,0.02085400,0.00197700,99.681091,33.469705,7.996667,-0.002984,-0.016077,0.003547
Hyperchaotic and 2D Sensing (MATLAB*),18,0.02026200,0.00196400,99.681091,33.469705,7.996667,0.002588,0.004447,0.011476
Hyperchaotic and 2D Sensing (MATLAB*),19,0.02007100,0.00197700,99.681091,33.469705,7.996667,-0.005602,0.000976,-0.027894
Hyperchaotic and 2D Sensing (MATLAB*),20,0.02027900,0.00197400,99.681091,33.469705,7.996667,0.000364,-0.004726,0.000915
Hyperchaotic and 2D Sensing (MATLAB*),21,0.01994700,0.00198400,99.681091,33.469705,7.996667,0.007964,0.004317,0.000559
Hyperchaotic and 2D Sensing (MATLAB*),22,0.02022800,0.00199800,99.681091,33.469705,7.996667,0.001842,0.005179,-0.000838
Hyperchaotic and 2D Sensing (MATLAB*),23,0.02012200,0.00197600,99.681091,33.469705,7.996667,0.005221,0.021837,-0.000842
Hyperchaotic and 2D Sensing (MATLAB*),24,0.02038400,0.00199200,99.681091,33.469705,7.996667,0.003359,0.004588,-0.005864
Hyperchaotic and 2D Sensing (MATLAB*),25,0.02020400,0.00197800,99.681091,33.469705,7.996667,-0.038488,-0.009649,0.012068
Hyperchaotic and 2D Sensing (MATLAB*),26,0.01993500,0.00197900,99.681091,33.469705,7.996667,-0.018730,0.003999,-0.020715
Hyperchaotic and 2D Sensing (MATLAB*),27,0.02026300,0.00196500,99.681091,33.469705,7.996667,0.014071,-0.013687,0.024948
Hyperchaotic and 2D Sensing (MATLAB*),28,0.02041400,0.00198300,99.681091,33.469705,7.996667,-0.006037,0.004829,0.003482
Hyperchaotic and 2D Sensing (MATLAB*),29,0.01985700,0.00202300,99.681091,33.469705,7.996667,-0.014343,0.011364,-0.006790
Hyperchaotic and 2D Sensing (MATLAB*),30,0.02033000,0.00199100,99.681091,33.469705,7.996667,-0.002965,0.017127,-0.004969
Hyperchaotic and 2D Sensing (MATLAB*),31,0.02018100,0.00199200,99.681091,33.469705,7.996667,-0.014729,-0.010967,-0.008346
Hyperchaotic and 2D Sensing (MATLAB*),32,0.02001700,0.00199000,99.681091,33.469705,7.996667,-0.009269,-0.002785,-0.011107
Hyperchaotic and 2D Sensing (MATLAB*),33,0.01984400,0.00196500,99.681091,33.469705,7.996667,0.003698,0.006283,0.006186
Hyperchaotic and 2D Sensing (MATLAB*),34,0.02050300,0.00199100,99.681091,33.469705,7.996667,-0.011131,-0.002067,-0.020197
Hyperchaotic and 2D Sensing (MATLAB*),35,0.02047500,0.00196300,99.681091,33.469705,7.996667,-0.003535,-0.028761,0.001131
Hyperchaotic and 2D Sensing (MATLAB*),36,0.02012000,0.00198700,99.681091,33.469705,7.996667,0.003719,-0.016528,-0.005434
Hyperchaotic and 2D Sensing (MATLAB*),37,0.02037100,0.00200000,99.681091,33.469705,7.996667,0.004529,-0.023447,-0.011594
Hyperchaotic and 2D Sensing (MATLAB*),38,0.02024000,0.00197700,99.681091,33.469705,7.996667,0.014688,-0.010002,-0.013210
Hyperchaotic and 2D Sensing (MATLAB*),39,0.02013300,0.00208400,99.681091,33.469705,7.996667,0.013219,-0.014754,0.007181
Hyperchaotic and 2D Sensing (MATLAB*),40,0.02022600,0.00198700,99.681091,33.469705,7.996667,-0.002423,-0.011205,-0.008251
Hyperchaotic and 2D Sensing (MATLAB*),41,0.02047900,0.00197800,99.681091,33.469705,7.996667,-0.002158,-0.036251,-0.027837
Hyperchaotic and 2D Sensing (MATLAB*),42,0.02017900,0.00204600,99.681091,33.469705,7.996667,-0.000849,0.021260,0.011193
Hyperchaotic and 2D Sensing (MATLAB*),43,0.02048200,0.00208700,99.681091,33.469705,7.996667,-0.007404,-0.020861,-0.011948
Hyperchaotic and 2D Sensing (MATLAB*),44,0.02051300,0.00199800,99.681091,33.469705,7.996667,-0.011357,0.030455,0.015650
Hyperchaotic and 2D Sensing (MATLAB*),45,0.02057700,0.00202900,99.681091,33.469705,7.996667,-0.004936,0.012468,-0.008155
Hyperchaotic and 2D Sensing (MATLAB*),46,0.02067200,0.00199300,99.681091,33.469705,7.996667,-0.005025,0.001779,-0.025002
Hyperchaotic and 2D Sensing (MATLAB*),47,0.02052200,0.00196800,99.681091,33.469705,7.996667,0.002511,0.025386,-0.017014
Hyperchaotic and 2D Sensing (MATLAB*),48,0.02036000,0.00197800,99.681091,33.469705,7.996667,-0.019121,-0.008998,-0.013554
Hyperchaotic and 2D Sensing (MATLAB*),49,0.02093000,0.00199700,99.681091,33.469705,7.996667,0.001436,0.007126,-0.000344
Hyperchaotic and 2D Sensing (MATLAB*),50,0.02077900,0.00198200,99.681091,33.469705,7.996667,-0.009581,-0.012248,0.018857
Hyperchaotic and 2D Sensing (MATLAB*),51,0.02028900,0.00202300,99.681091,33.469705,7.996667,-0.026477,0.002768,0.009796
Hyperchaotic and 2D Sensing (MATLAB*),52,0.02037900,0.00196900,99.681091,33.469705,7.996667,-0.004228,-0.008094,0.002890
Hyperchaotic and 2D Sensing (MATLAB*),53,0.02077100,0.00200600,99.681091,33.469705,7.996667,-0.009192,-0.000817,-0.002462
Hyperchaotic and 2D Sensing (MATLAB*),54,0.02055000,0.00199300,99.681091,33.469705,7.996667,-0.008189,-0.002247,0.014808
Hyperchaotic and 2D Sensing (MATLAB*),55,0.01985300,0.00219000,99.681091,33.469705,7.996667,0.014334,0.007251,0.019377
Hyperchaotic and 2D Sensing (MATLAB*),56,0.02097600,0.00208100,99.681091,33.469705,7.996667,0.002266,-0.008772,-0.036697
Hyperchaotic and 2D Sensing (MATLAB*),57,0.02079500,0.00200300,99.681091,33.469705,7.996667,0.010460,0.005390,-0.019563
Hyperchaotic and 2D Sensing (MATLAB*),58,0.01998500,0.00201900,99.681091,33.469705,7.996667,-0.012895,-0.017830,-0.014985
Hyperchaotic and 2D Sensing (MATLAB*),59,0.02026600,0.00200200,99.681091,33.469705,7.996667,-0.017169,0.004360,0.028097
Hyperchaotic and 2D Sensing (MATLAB*),60,0.02013200,0.00197800,99.681091,33.469705,7.996667,0.006414,0.012078,-0.026766
Hyperchaotic and 2D Sensing (MATLAB*),61,0.02017300,0.00198600,99.681091,33.469705,7.996667,-0.007263,-0.030679,-0.000487
Hyperchaotic and 2D Sensing (MATLAB*),62,0.02047000,0.00198100,99.681091,33.469705,7.996667,-0.034942,0.000625,-0.011792
Hyperchaotic and 2D Sensing (MATLAB*),63,0.02032900,0.00197000,99.681091,33.469705,7.996667,0.000804,0.010898,-0.007789
Hyperchaotic and 2D Sensing (MATLAB*),64,0.02068500,0.00196600,99.681091,33.469705,7.996667,-0.002859,-0.014022,-0.005926
Hyperchaotic and 2D Sensing (MATLAB*),65,0.02238700,0.00212900,99.681091,33.469705,7.996667,0.000981,-0.003023,0.001316
Hyperchaotic and 2D Sensing (MATLAB*),66,0.02017700,0.00206700,99.681091,33.469705,7.996667,-0.000548,-0.004711,0.012174
Hyperchaotic and 2D Sensing (MATLAB*),67,0.02037400,0.00199100,99.681091,33.469705,7.996667,-0.002442,0.015658,-0.015173
Hyperchaotic and 2D Sensing (MATLAB*),68,0.02054500,0.00199000,99.681091,33.469705,7.996667,-0.008868,0.014715,0.001448
Hyperchaotic and 2D Sensing (MATLAB*),69,0.02416700,0.00197900,99.681091,33.469705,7.996667,0.016515,-0.022905,-0.009543
Hyperchaotic and 2D Sensing (MATLAB*),70,0.02052800,0.00197400,99.681091,33.469705,7.996667,-0.003832,0.008306,0.009091
Hyperchaotic and 2D Sensing (MATLAB*),71,0.02053500,0.00197400,99.681091,33.469705,7.996667,-0.002504,0.005586,0.007538
Hyperchaotic and 2D Sensing (MATLAB*),72,0.02035600,0.00203800,99.681091,33.469705,7.996667,0.001633,0.013954,0.001394
Hyperchaotic and 2D Sensing (MATLAB*),73,0.02073400,0.00196100,99.681091,33.469705,7.996667,-0.007284,-0.019119,0.011454
Hyperchaotic and 2D Sensing (MATLAB*),74,0.02027800,0.00199700,99.681091,33.469705,7.996667,-0.004420,-0.014915,0.017801
Hyperchaotic and 2D Sensing (MATLAB*),75,0.02033700,0.00198800,99.681091,33.469705,7.996667,0.006153,-0.006270,0.011175
Hyperchaotic and 2D Sensing (MATLAB*),76,0.01969400,0.00198400,99.681091,33.469705,7.996667,-0.014343,0.003473,0.001963
Hyperchaotic and 2D Sensing (MATLAB*),77,0.02210500,0.00199000,99.681091,33.469705,7.996667,0.014590,-0.010609,-0.018425
Hyperchaotic and 2D Sensing (MATLAB*),78,0.02116500,0.00198500,99.681091,33.469705,7.996667,-0.009351,-0.014023,-0.006884
Hyperchaotic and 2D Sensing (MATLAB*),79,0.02074400,0.00205500,99.681091,33.469705,7.996667,-0.012593,-0.009522,-0.014978
Hyperchaotic and 2D Sensing (MATLAB*),80,0.01983800,0.00196600,99.681091,33.469705,7.996667,-0.020334,0.007325,-0.016762
Hyperchaotic and 2D Sensing (MATLAB*),81,0.02024100,0.00199200,99.681091,33.469705,7.996667,0.016758,-0.026969,0.011398
Hyperchaotic and 2D Sensing (MATLAB*),82,0.02059500,0.00200000,99.681091,33.469705,7.996667,-0.029117,0.003339,-0.015315
Hyperchaotic and 2D Sensing (MATLAB*),83,0.02058400,0.00199100,99.681091,33.469705,7.996667,-0.017227,-0.014783,-0.007051
Hyperchaotic and 2D Sensing (MATLAB*),84,0.02032600,0.00197700,99.681091,33.469705,7.996667,-0.018917,0.020349,-0.016409
Hyperchaotic and 2D Sensing (MATLAB*),85,0.01994200,0.00197500,99.681091,33.469705,7.996667,0.005885,0.012395,-0.029349
Hyperchaotic and 2D Sensing (MATLAB*),86,0.02058700,0.00197600,99.681091,33.469705,7.996667,-0.017098,-0.022414,-0.005636
Hyperchaotic and 2D Sensing (MATLAB*),87,0.02027800,0.00203600,99.681091,33.469705,7.996667,0.013518,0.006916,-0.025691
Hyperchaotic and 2D Sensing (MATLAB*),88,0.02102300,0.00209500,99.681091,33.469705,7.996667,-0.006557,0.004465,-0.007974
Hyperchaotic and 2D Sensing (MATLAB*),89,0.02233900,0.00203800,99.681091,33.469705,7.996667,-0.004459,-0.017344,0.002645
Hyperchaotic and 2D Sensing (MATLAB*),90,0.02045900,0.00209100,99.681091,33.469705,7.996667,-0.011222,-0.015360,-0.006876
Hyperchaotic and 2D Sensing (MATLAB*),91,0.02029800,0.00196900,99.681091,33.469705,7.996667,0.009546,-0.010778,-0.004257
Hyperchaotic and 2D Sensing (MATLAB*),92,0.02049200,0.00197400,99.681091,33.469705,7.996667,0.026587,-0.007703,0.007363
Hyperchaotic and 2D Sensing (MATLAB*),93,0.02024600,0.00200900,99.681091,33.469705,7.996667,-0.039438,-0.016112,-0.009684
Hyperchaotic and 2D Sensing (MATLAB*),94,0.02032000,0.00197100,99.681091,33.469705,7.996667,-0.002602,-0.006113,-0.006928
Hyperchaotic and 2D Sensing (MATLAB*),95,0.02012300,0.00196900,99.681091,33.469705,7.996667,-0.006335,-0.016603,0.001624
Hyperchaotic and 2D Sensing (MATLAB*),96,0.02046500,0.00200000,99.681091,33.469705,7.996667,0.009408,0.015245,0.024064
Hyperchaotic and 2D Sensing (MATLAB*),97,0.02047300,0.00197500,99.681091,33.469705,7.996667,-0.003253,-0.008652,0.012274
Hyperchaotic and 2D Sensing (MATLAB*),98,0.02016600,0.00196700,99.681091,33.469705,7.996667,-0.004910,-0.011124,-0.023434
Hyperchaotic and 2D Sensing (MATLAB*),99,0.02011800,0.00201300,99.681091,33.469705,7.996667,-0.021280,-0.012835,-0.010729
Hyperchaotic and 2D Sensing (MATLAB*),100,0.02101900,0.00200700,99.681091,33.469705,7.996667,-0.022258,-0.000330,0.006193
Hu & Tian - Two-Stage Logistic (MATLAB*),1,0.00612700,0.00514900,0.001526,0.000006,7.997528,0.001132,-0.005820,0.019695
Hu & Tian - Two-Stage Logistic (MATLAB*),2,0.00647200,0.00512200,0.001526,0.000006,7.997528,0.013129,-0.007323,0.001182
Hu & Tian - Two-Stage Logistic (MATLAB*),3,0.00647600,0.00534800,0.001526,0.000006,7.997528,0.008570,0.006562,-0.046347
Hu & Tian - Two-Stage Logistic (MATLAB*),4,0.00619800,0.00534900,0.001526,0.000006,7.997528,-0.004966,0.003894,0.014048
Hu & Tian - Two-Stage Logistic (MATLAB*),5,0.00632700,0.00553000,0.001526,0.000006,7.997528,-0.000126,-0.004890,0.006591
Hu & Tian - Two-Stage Logistic (MATLAB*),6,0.00634600,0.00509400,0.001526,0.000006,7.997528,0.005889,-0.018809,-0.027165
Hu & Tian - Two-Stage Logistic (MATLAB*),7,0.00606400,0.00532000,0.001526,0.000006,7.997528,0.011033,0.031729,-0.041680
Hu & Tian - Two-Stage Logistic (MATLAB*),8,0.00627900,0.00511700,0.001526,0.000006,7.997528,0.002253,0.013425,-0.021753
Hu & Tian - Two-Stage Logistic (MATLAB*),9,0.00629100,0.00504300,0.001526,0.000006,7.997528,0.000961,0.000367,-0.002358
Hu & Tian - Two-Stage Logistic (MATLAB*),10,0.00602600,0.00511800,0.001526,0.000006,7.997528,0.007393,-0.001112,-0.018720
Hu & Tian - Two-Stage Logistic (MATLAB*),11,0.00686600,0.00536000,0.001526,0.000006,7.997528,0.002385,-0.018250,-0.004164
Hu & Tian - Two-Stage Logistic (MATLAB*),12,0.00625500,0.00508200,0.001526,0.000006,7.997528,0.025896,0.019701,0.006393
Hu & Tian - Two-Stage Logistic (MATLAB*),13,0.00681600,0.00517900,0.001526,0.000006,7.997528,-0.011920,0.011299,0.025293
Hu & Tian - Two-Stage Logistic (MATLAB*),14,0.00651700,0.00523100,0.001526,0.000006,7.997528,0.007227,-0.001271,-0.009484
Hu & Tian - Two-Stage Logistic (MATLAB*),15,0.00618100,0.00520400,0.001526,0.000006,7.997528,0.007181,0.020405,-0.012868
Hu & Tian - Two-Stage Logistic (MATLAB*),16,0.00626500,0.00665700,0.001526,0.000006,7.997528,-0.002625,0.012110,0.005408
Hu & Tian - Two-Stage Logistic (MATLAB*),17,0.00797100,0.00510400,0.001526,0.000006,7.997528,0.007441,0.018962,0.004638
Hu & Tian - Two-Stage Logistic (MATLAB*),18,0.00618200,0.00511000,0.001526,0.000006,7.997528,0.001621,0.037462,-0.021365
Hu & Tian - Two-Stage Logistic (MATLAB*),19,0.00624100,0.00522700,0.001526,0.000006,7.997528,0.002199,0.001850,0.003089
Hu & Tian - Two-Stage Logistic (MATLAB*),20,0.00619700,0.00511900,0.001526,0.000006,7.997528,0.001847,0.008370,0.010352
Hu & Tian - Two-Stage Logistic (MATLAB*),21,0.00605100,0.00511000,0.001526,0.000006,7.997528,0.012961,-0.012245,0.007256
Hu & Tian - Two-Stage Logistic (MATLAB*),22,0.00623400,0.00506200,0.001526,0.000006,7.997528,-0.015013,0.009015,-0.017594
Hu & Tian - Two-Stage Logistic (MATLAB*),23,0.00604100,0.00509300,0.001526,0.000006,7.997528,-0.014935,0.011794,-0.006412
Hu & Tian - Two-Stage Logistic (MATLAB*),24,0.00621400,0.00505900,0.001526,0.000006,7.997528,0.004903,0.026893,-0.008622
Hu & Tian - Two-Stage Logistic (MATLAB*),25,0.00621500,0.00507900,0.001526,0.000006,7.997528,-0.018063,-0.008920,-0.021328
Hu & Tian - Two-Stage Logistic (MATLAB*),26,0.00615300,0.00517800,0.001526,0.000006,7.997528,0.001957,-0.002882,0.023588
Hu & Tian - Two-Stage Logistic (MATLAB*),27,0.00614100,0.00505800,0.001526,0.000006,7.997528,0.014900,0.010941,-0.000282
Hu & Tian - Two-Stage Logistic (MATLAB*),28,0.00618800,0.00521300,0.001526,0.000006,7.997528,0.011123,-0.028161,-0.004438
Hu & Tian - Two-Stage Logistic (MATLAB*),29,0.00608800,0.00534100,0.001526,0.000006,7.997528,0.001785,0.016812,0.008014
Hu & Tian - Two-Stage Logistic (MATLAB*),30,0.00619300,0.00508400,0.001526,0.000006,7.997528,0.003321,0.009855,-0.013966
Hu & Tian - Two-Stage Logistic (MATLAB*),31,0.00616100,0.00512500,0.001526,0.000006,7.997528,-0.010764,0.035750,0.000185
Hu & Tian - Two-Stage Logistic (MATLAB*),32,0.00608100,0.00507500,0.001526,0.000006,7.997528,-0.000031,-0.006421,0.009805
Hu & Tian - Two-Stage Logistic (MATLAB*),33,0.00613500,0.00568100,0.001526,0.000006,7.997528,0.003764,0.012713,0.012599
Hu & Tian - Two-Stage Logistic (MATLAB*),34,0.00625100,0.00522300,0.001526,0.000006,7.997528,0.045677,0.011573,-0.016982
Hu & Tian - Two-Stage Logistic (MATLAB*),35,0.00608400,0.00508700,0.001526,0.000006,7.997528,0.007291,0.023552,-0.000819
Hu & Tian - Two-Stage Logistic (MATLAB*),36,0.00633500,0.00520000,0.001526,0.000006,7.997528,0.010381,0.013082,0.000042
Hu & Tian - Two-Stage Logistic (MATLAB*),37,0.00626100,0.00511200,0.001526,0.000006,7.997528,-0.000947,-0.001826,-0.023628
Hu & Tian - Two-Stage Logistic (MATLAB*),38,0.00616500,0.00508600,0.001526,0.000006,7.997528,0.003711,0.010525,-0.001194
Hu & Tian - Two-Stage Logistic (MATLAB*),39,0.00649300,0.00506800,0.001526,0.000006,7.997528,0.031875,0.000565,-0.022693
Hu & Tian - Two-Stage Logistic (MATLAB*),40,0.00608200,0.00503900,0.001526,0.000006,7.997528,-0.007977,0.019549,-0.001356
Hu & Tian - Two-Stage Logistic (MATLAB*),41,0.00627200,0.00500600,0.001526,0.000006,7.997528,0.026018,0.002471,-0.006622
Hu & Tian - Two-Stage Logistic (MATLAB*),42,0.00625900,0.00507500,0.001526,0.000006,7.997528,-0.011414,0.006638,-0.015168
Hu & Tian - Two-Stage Logistic (MATLAB*),43,0.00712900,0.00516200,0.001526,0.000006,7.997528,0.013581,0.014042,-0.023801
Hu & Tian - Two-Stage Logistic (MATLAB*),44,0.00622900,0.00536100,0.001526,0.000006,7.997528,0.007368,-0.010523,-0.007571
Hu & Tian - Two-Stage Logistic (MATLAB*),45,0.00639400,0.00509300,0.001526,0.000006,7.997528,-0.023123,0.006092,-0.009166
